2011.05.31,00:00,1.42854,1.44236,1.42844,1.43945,76025
2011.06.01,00:00,1.43947,1.44579,1.43075,1.43294,80961
2011.06.02,00:00,1.43291,1.45121,1.43239,1.44906,72620
2011.06.03,00:00,1.44907,1.46420,1.44524,1.46327,56239
2011.06.06,00:00,1.46269,1.46571,1.45570,1.45777,69705
2011.06.07,00:00,1.45773,1.46955,1.45634,1.46871,60283
2011.06.08,00:00,1.46872,1.46932,1.45640,1.45775,57299
2011.06.09,00:00,1.45776,1.46455,1.44775,1.45118,47895
2011.06.10,00:00,1.45127,1.45501,1.43223,1.43458,48621
2011.06.13,00:00,1.43270,1.44295,1.43208,1.44157,81129
2011.06.14,00:00,1.44160,1.44971,1.43785,1.44425,74697
2011.06.15,00:00,1.44427,1.44506,1.41560,1.41622,75794
2011.06.16,00:00,1.41628,1.42184,1.40731,1.42149,98789
2011.06.17,00:00,1.42147,1.43382,1.41274,1.42858,83098
2011.06.20,00:00,1.42747,1.43265,1.41910,1.43078,80630
2011.06.21,00:00,1.43077,1.44315,1.43067,1.43977,80988
2011.06.22,00:00,1.43978,1.44407,1.43320,1.43350,83539
2011.06.23,00:00,1.43358,1.43372,1.41265,1.42634,82159
2011.06.24,00:00,1.42637,1.43055,1.41416,1.41865,78903
2011.06.27,00:00,1.41875,1.42924,1.41023,1.42872,82561
2011.06.28,00:00,1.42870,1.43959,1.42366,1.43672,79870
2011.06.29,00:00,1.43668,1.44466,1.43380,1.44342,70381
2011.06.30,00:00,1.44342,1.45364,1.44268,1.44906,73936
2011.07.01,00:00,1.44908,1.45501,1.44359,1.45246,67242
2011.07.04,00:00,1.45366,1.45769,1.44953,1.45388,61750
2011.07.05,00:00,1.45391,1.45530,1.44025,1.44231,76518
2011.07.06,00:00,1.44230,1.44657,1.42858,1.43158,76199
2011.07.07,00:00,1.43157,1.43733,1.42214,1.43577,73025
2011.07.08,00:00,1.43578,1.43679,1.42059,1.42632,79165
2011.07.11,00:00,1.42236,1.42266,1.39858,1.40469,91629
2011.07.12,00:00,1.40465,1.40607,1.38371,1.39710,108622
2011.07.13,00:00,1.39712,1.42380,1.39512,1.42380,99713
2011.07.14,00:00,1.42382,1.42808,1.41156,1.41454,96044
2011.07.15,00:00,1.41454,1.41979,1.40919,1.41566,78557
2011.07.18,00:00,1.41208,1.41339,1.40138,1.41035,155099
2011.07.19,00:00,1.41035,1.42160,1.40687,1.41537,110672
2011.07.20,00:00,1.41533,1.42391,1.41331,1.42208,72833
